time,accel_x,accel_y,vel_x,vel_y,dis_x,dis_y,ang
15.00,-0.1069,-0.4090,6.5367,-61.3303,112.4660,-604.4867,-83.9163
15.02,-0.1068,-0.4065,6.5345,-61.3384,112.5967,-605.7134,-83.9191
15.04,-0.1067,-0.4040,6.5324,-61.3465,112.7273,-606.9404,-83.9219
15.06,-0.1067,-0.4015,6.5302,-61.3545,112.8579,-608.1675,-83.9246
15.08,-0.1066,-0.3991,6.5281,-61.3625,112.9885,-609.3947,-83.9274
15.10,-0.1065,-0.3966,6.5260,-61.3704,113.1190,-610.6221,-83.9301
15.12,-0.1065,-0.3942,6.5239,-61.3783,113.2495,-611.8497,-83.9329
15.14,-0.1064,-0.3918,6.5217,-61.3861,113.3799,-613.0774,-83.9356
15.16,-0.1063,-0.3894,6.5196,-61.3939,113.5103,-614.3053,-83.9383
15.18,-0.1063,-0.3870,6.5175,-61.4017,113.6407,-615.5333,-83.9410
15.20,-0.1062,-0.3846,6.5154,-61.4094,113.7710,-616.7615,-83.9437
15.22,-0.1061,-0.3822,6.5132,-61.4170,113.9012,-617.9898,-83.9465
15.24,-0.1061,-0.3799,6.5111,-61.4246,114.0314,-619.2183,-83.9492
15.26,-0.1060,-0.3775,6.5090,-61.4322,114.1616,-620.4470,-83.9518
15.28,-0.1059,-0.3752,6.5069,-61.4397,114.2918,-621.6758,-83.9545
15.30,-0.1058,-0.3729,6.5048,-61.4471,114.4219,-622.9047,-83.9572
15.32,-0.1058,-0.3706,6.5026,-61.4545,114.5519,-624.1338,-83.9599
15.34,-0.1057,-0.3684,6.5005,-61.4619,114.6819,-625.3630,-83.9626
15.36,-0.1056,-0.3661,6.4984,-61.4692,114.8119,-626.5924,-83.9652
15.38,-0.1056,-0.3638,6.4963,-61.4765,114.9418,-627.8220,-83.9679
15.40,-0.1055,-0.3616,6.4942,-61.4837,115.0717,-629.0516,-83.9705
15.42,-0.1054,-0.3594,6.4921,-61.4909,115.2015,-630.2814,-83.9732
15.44,-0.1054,-0.3572,6.4900,-61.4981,115.3313,-631.5114,-83.9758
15.46,-0.1053,-0.3550,6.4879,-61.5052,115.4611,-632.7415,-83.9784
15.48,-0.1052,-0.3528,6.4858,-61.5122,115.5908,-633.9718,-83.9811
15.50,-0.1052,-0.3506,6.4837,-61.5192,115.7205,-635.2021,-83.9837
15.52,-0.1051,-0.3485,6.4816,-61.5262,115.8501,-636.4327,-83.9863
15.54,-0.1050,-0.3463,6.4795,-61.5331,115.9797,-637.6633,-83.9889
15.56,-0.1050,-0.3442,6.4774,-61.5400,116.1093,-638.8941,-83.9915
15.58,-0.1049,-0.3421,6.4753,-61.5468,116.2388,-640.1251,-83.9941
15.60,-0.1048,-0.3400,6.4732,-61.5536,116.3682,-641.3561,-83.9967
15.62,-0.1048,-0.3379,6.4711,-61.5604,116.4976,-642.5873,-83.9993
15.64,-0.1047,-0.3358,6.4690,-61.5671,116.6270,-643.8187,-84.0018
15.66,-0.1046,-0.3337,6.4669,-61.5738,116.7564,-645.0502,-84.0044
15.68,-0.1046,-0.3317,6.4648,-61.5804,116.8857,-646.2818,-84.0070
15.70,-0.1045,-0.3296,6.4627,-61.5870,117.0149,-647.5135,-84.0095
15.72,-0.1044,-0.3276,6.4606,-61.5936,117.1441,-648.7454,-84.0121
15.74,-0.1043,-0.3256,6.4585,-61.6001,117.2733,-649.9774,-84.0146
15.76,-0.1043,-0.3236,6.4564,-61.6066,117.4024,-651.2095,-84.0172
15.78,-0.1042,-0.3216,6.4544,-61.6130,117.5315,-652.4418,-84.0197
15.80,-0.1041,-0.3196,6.4523,-61.6194,117.6606,-653.6742,-84.0222
15.82,-0.1041,-0.3176,6.4502,-61.6257,117.7896,-654.9067,-84.0248
15.84,-0.1040,-0.3157,6.4481,-61.6320,117.9185,-656.1393,-84.0273
15.86,-0.1039,-0.3137,6.4460,-61.6383,118.0474,-657.3721,-84.0298
15.88,-0.1039,-0.3118,6.4440,-61.6446,118.1763,-658.6050,-84.0323
15.90,-0.1038,-0.3099,6.4419,-61.6508,118.3052,-659.8380,-84.0348
15.92,-0.1037,-0.3080,6.4398,-61.6569,118.4340,-661.0711,-84.0373
15.94,-0.1037,-0.3061,6.4377,-61.6630,118.5627,-662.3044,-84.0398
15.96,-0.1036,-0.3042,6.4357,-61.6691,118.6914,-663.5378,-84.0423
15.98,-0.1035,-0.3023,6.4336,-61.6752,118.8201,-664.7713,-84.0448
16.00,-0.1035,-0.3004,6.4315,-61.6812,118.9487,-666.0049,-84.0473
16.02,-0.1034,-0.2986,6.4294,-61.6871,119.0773,-667.2386,-84.0497
16.04,-0.1033,-0.2967,6.4274,-61.6931,119.2059,-668.4725,-84.0522
16.06,-0.1033,-0.2949,6.4253,-61.6990,119.3344,-669.7065,-84.0547
16.08,-0.1032,-0.2931,6.4233,-61.7048,119.4628,-670.9406,-84.0571
16.10,-0.1031,-0.2913,6.4212,-61.7107,119.5913,-672.1748,-84.0596
16.12,-0.1031,-0.2895,6.4191,-61.7165,119.7196,-673.4091,-84.0620
16.14,-0.1030,-0.2877,6.4171,-61.7222,119.8480,-674.6436,-84.0645
16.16,-0.1029,-0.2859,6.4150,-61.7279,119.9763,-675.8781,-84.0669
16.18,-0.1029,-0.2842,6.4130,-61.7336,120.1045,-677.1128,-84.0693
16.20,-0.1028,-0.2824,6.4109,-61.7393,120.2328,-678.3476,-84.0718
16.22,-0.1027,-0.2807,6.4088,-61.7449,120.3609,-679.5825,-84.0742
16.24,-0.1027,-0.2789,6.4068,-61.7504,120.4891,-680.8175,-84.0766
16.26,-0.1026,-0.2772,6.4047,-61.7560,120.6172,-682.0526,-84.0790
16.28,-0.1026,-0.2755,6.4027,-61.7615,120.7452,-683.2878,-84.0814
16.30,-0.1025,-0.2738,6.4006,-61.7670,120.8732,-684.5232,-84.0838
16.32,-0.1024,-0.2721,6.3986,-61.7724,121.0012,-685.7586,-84.0862
16.34,-0.1024,-0.2704,6.3965,-61.7778,121.1291,-686.9942,-84.0886
16.36,-0.1023,-0.2687,6.3945,-61.7832,121.2570,-688.2298,-84.0910
16.38,-0.1022,-0.2671,6.3924,-61.7885,121.3849,-689.4656,-84.0934
16.40,-0.1022,-0.2654,6.3904,-61.7939,121.5127,-690.7015,-84.0958
16.42,-0.1021,-0.2638,6.3884,-61.7991,121.6404,-691.9375,-84.0981
16.44,-0.1020,-0.2622,6.3863,-61.8044,121.7682,-693.1736,-84.1005
16.46,-0.1020,-0.2605,6.3843,-61.8096,121.8959,-694.4098,-84.1029
16.48,-0.1019,-0.2589,6.3822,-61.8148,122.0235,-695.6461,-84.1052
16.50,-0.1018,-0.2573,6.3802,-61.8199,122.1511,-696.8825,-84.1076
16.52,-0.1018,-0.2557,6.3782,-61.8250,122.2787,-698.1190,-84.1099
16.54,-0.1017,-0.2542,6.3761,-61.8301,122.4062,-699.3556,-84.1123
16.56,-0.1016,-0.2526,6.3741,-61.8352,122.5337,-700.5923,-84.1146
16.58,-0.1016,-0.2510,6.3721,-61.8402,122.6611,-701.8291,-84.1169
16.60,-0.1015,-0.2495,6.3700,-61.8452,122.7885,-703.0660,-84.1193
16.62,-0.1014,-0.2479,6.3680,-61.8501,122.9159,-704.3030,-84.1216
16.64,-0.1014,-0.2464,6.3660,-61.8551,123.0432,-705.5401,-84.1239
16.66,-0.1013,-0.2449,6.3640,-61.8600,123.1705,-706.7773,-84.1263
16.68,-0.1012,-0.2434,6.3619,-61.8648,123.2977,-708.0146,-84.1286
16.70,-0.1012,-0.2419,6.3599,-61.8697,123.4249,-709.2520,-84.1309
16.72,-0.1011,-0.2404,6.3579,-61.8745,123.5521,-710.4894,-84.1332
16.74,-0.1011,-0.2389,6.3559,-61.8792,123.6792,-711.7270,-84.1355
16.76,-0.1010,-0.2374,6.3538,-61.8840,123.8063,-712.9647,-84.1378
16.78,-0.1009,-0.2359,6.3518,-61.8887,123.9333,-714.2025,-84.1401
16.80,-0.1009,-0.2345,6.3498,-61.8934,124.0603,-715.4404,-84.1424
16.82,-0.1008,-0.2330,6.3478,-61.8981,124.1873,-716.6783,-84.1446
16.84,-0.1007,-0.2316,6.3458,-61.9027,124.3142,-717.9164,-84.1469
16.86,-0.1007,-0.2301,6.3438,-61.9073,124.4410,-719.1545,-84.1492
16.88,-0.1006,-0.2287,6.3418,-61.9119,124.5679,-720.3928,-84.1515
16.90,-0.1005,-0.2273,6.3397,-61.9164,124.6947,-721.6311,-84.1537
16.92,-0.1005,-0.2259,6.3377,-61.9209,124.8214,-722.8695,-84.1560
16.94,-0.1004,-0.2245,6.3357,-61.9254,124.9481,-724.1080,-84.1583
16.96,-0.1004,-0.2231,6.3337,-61.9299,125.0748,-725.3466,-84.1605
16.98,-0.1003,-0.2217,6.3317,-61.9343,125.2015,-726.5853,-84.1628
17.00,-0.1002,-0.2203,6.3297,-61.9387,125.3280,-727.8241,-84.1650
17.02,-0.1002,-0.2190,6.3277,-61.9431,125.4546,-729.0629,-84.1673
17.04,-0.1001,-0.2176,6.3257,-61.9475,125.5811,-730.3019,-84.1695
17.06,-0.1000,-0.2163,6.3237,-61.9518,125.7076,-731.5409,-84.1717
17.08,-0.1000,-0.2149,6.3217,-61.9561,125.8340,-732.7800,-84.1740
17.10,-0.0999,-0.2136,6.3197,-61.9604,125.9604,-734.0192,-84.1762
17.12,-0.0998,-0.2123,6.3177,-61.9646,126.0868,-735.2585,-84.1784
17.14,-0.0998,-0.2110,6.3157,-61.9688,126.2131,-736.4979,-84.1806
17.16,-0.0997,-0.2097,6.3137,-61.9730,126.3394,-737.7374,-84.1829
17.18,-0.0997,-0.2084,6.3117,-61.9772,126.4656,-738.9769,-84.1851
17.20,-0.0996,-0.2071,6.3097,-61.9813,126.5918,-740.2165,-84.1873
17.22,-0.0995,-0.2058,6.3077,-61.9854,126.7179,-741.4562,-84.1895
17.24,-0.0995,-0.2045,6.3058,-61.9895,126.8441,-742.6960,-84.1917
17.26,-0.0994,-0.2032,6.3038,-61.9936,126.9701,-743.9359,-84.1939
17.28,-0.0993,-0.2020,6.3018,-61.9976,127.0962,-745.1759,-84.1961
17.30,-0.0993,-0.2007,6.2998,-62.0016,127.2222,-746.4159,-84.1983
17.32,-0.0992,-0.1995,6.2978,-62.0056,127.3481,-747.6560,-84.2005
17.34,-0.0992,-0.1983,6.2958,-62.0096,127.4740,-748.8962,-84.2026
17.36,-0.0991,-0.1970,6.2938,-62.0135,127.5999,-750.1365,-84.2048
17.38,-0.0990,-0.1958,6.2919,-62.0175,127.7258,-751.3768,-84.2070
17.40,-0.0990,-0.1946,6.2899,-62.0214,127.8516,-752.6172,-84.2092
17.42,-0.0989,-0.1934,6.2879,-62.0252,127.9773,-753.8578,-84.2113
17.44,-0.0988,-0.1922,6.2859,-62.0291,128.1030,-755.0983,-84.2135
17.46,-0.0988,-0.1910,6.2840,-62.0329,128.2287,-756.3390,-84.2156
17.48,-0.0987,-0.1898,6.2820,-62.0367,128.3543,-757.5797,-84.2178
17.50,-0.0987,-0.1886,6.2800,-62.0405,128.4799,-758.8205,-84.2200
17.52,-0.0986,-0.1875,6.2780,-62.0442,128.6055,-760.0614,-84.2221
17.54,-0.0985,-0.1863,6.2761,-62.0479,128.7310,-761.3024,-84.2243
17.56,-0.0985,-0.1851,6.2741,-62.0516,128.8565,-762.5434,-84.2264
17.58,-0.0984,-0.1840,6.2721,-62.0553,128.9820,-763.7845,-84.2285
17.60,-0.0983,-0.1828,6.2702,-62.0590,129.1074,-765.0257,-84.2307
17.62,-0.0983,-0.1817,6.2682,-62.0626,129.2327,-766.2669,-84.2328
17.64,-0.0982,-0.1806,6.2662,-62.0662,129.3580,-767.5083,-84.2349
17.66,-0.0982,-0.1795,6.2643,-62.0698,129.4833,-768.7497,-84.2371
17.68,-0.0981,-0.1783,6.2623,-62.0734,129.6086,-769.9911,-84.2392
17.70,-0.0980,-0.1772,6.2603,-62.0769,129.7338,-771.2327,-84.2413
17.72,-0.0980,-0.1761,6.2584,-62.0804,129.8590,-772.4743,-84.2434
17.74,-0.0979,-0.1750,6.2564,-62.0839,129.9841,-773.7160,-84.2455
17.76,-0.0979,-0.1740,6.2545,-62.0874,130.1092,-774.9577,-84.2476
17.78,-0.0978,-0.1729,6.2525,-62.0909,130.2342,-776.1995,-84.2497
17.80,-0.0977,-0.1718,6.2506,-62.0943,130.3592,-777.4414,-84.2518
17.82,-0.0977,-0.1707,6.2486,-62.0977,130.4842,-778.6834,-84.2539
17.84,-0.0976,-0.1697,6.2467,-62.1011,130.6091,-779.9254,-84.2560
17.86,-0.0976,-0.1686,6.2447,-62.1045,130.7340,-781.1675,-84.2581
17.88,-0.0975,-0.1676,6.2428,-62.1078,130.8589,-782.4096,-84.2602
17.90,-0.0974,-0.1665,6.2408,-62.1112,130.9837,-783.6519,-84.2623
17.92,-0.0974,-0.1655,6.2389,-62.1145,131.1085,-784.8941,-84.2644
17.94,-0.0973,-0.1645,6.2369,-62.1178,131.2332,-786.1365,-84.2665
17.96,-0.0972,-0.1635,6.2350,-62.1210,131.3579,-787.3789,-84.2685
17.98,-0.0972,-0.1624,6.2330,-62.1243,131.4826,-788.6214,-84.2706
18.00,-0.0971,-0.1614,6.2311,-62.1275,131.6072,-789.8640,-84.2727
18.02,-0.0971,-0.1604,6.2291,-62.1307,131.7318,-791.1066,-84.2747
18.04,-0.0970,-0.1594,6.2272,-62.1339,131.8563,-792.3493,-84.2768
18.06,-0.0969,-0.1584,6.2253,-62.1371,131.9808,-793.5920,-84.2789
18.08,-0.0969,-0.1575,6.2233,-62.1402,132.1053,-794.8348,-84.2809
18.10,-0.0968,-0.1565,6.2214,-62.1434,132.2297,-796.0777,-84.2830
18.12,-0.0968,-0.1555,6.2194,-62.1465,132.3541,-797.3206,-84.2850
18.14,-0.0967,-0.1545,6.2175,-62.1496,132.4785,-798.5636,-84.2871
18.16,-0.0966,-0.1536,6.2156,-62.1526,132.6028,-799.8066,-84.2891
18.18,-0.0966,-0.1526,6.2136,-62.1557,132.7270,-801.0498,-84.2912
18.20,-0.0965,-0.1517,6.2117,-62.1587,132.8513,-802.2929,-84.2932
18.22,-0.0965,-0.1507,6.2098,-62.1617,132.9755,-803.5362,-84.2952
18.24,-0.0964,-0.1498,6.2079,-62.1647,133.0996,-804.7795,-84.2973
18.26,-0.0963,-0.1489,6.2059,-62.1677,133.2238,-806.0228,-84.2993
18.28,-0.0963,-0.1479,6.2040,-62.1707,133.3478,-807.2662,-84.3013
18.30,-0.0962,-0.1470,6.2021,-62.1736,133.4719,-808.5097,-84.3033
18.32,-0.0962,-0.1461,6.2002,-62.1765,133.5959,-809.7532,-84.3054
18.34,-0.0961,-0.1452,6.1982,-62.1794,133.7198,-810.9968,-84.3074
18.36,-0.0960,-0.1443,6.1963,-62.1823,133.8438,-812.2405,-84.3094
18.38,-0.0960,-0.1434,6.1944,-62.1852,133.9677,-813.4842,-84.3114
18.40,-0.0959,-0.1425,6.1925,-62.1880,134.0915,-814.7279,-84.3134
18.42,-0.0959,-0.1416,6.1906,-62.1909,134.2153,-815.9717,-84.3154
18.44,-0.0958,-0.1407,6.1886,-62.1937,134.3391,-817.2156,-84.3174
18.46,-0.0957,-0.1399,6.1867,-62.1965,134.4628,-818.4596,-84.3194
18.48,-0.0957,-0.1390,6.1848,-62.1993,134.5865,-819.7035,-84.3214
18.50,-0.0956,-0.1381,6.1829,-62.2020,134.7102,-820.9476,-84.3234
18.52,-0.0956,-0.1373,6.1810,-62.2048,134.8338,-822.1917,-84.3254
18.54,-0.0955,-0.1364,6.1791,-62.2075,134.9574,-823.4358,-84.3274
18.56,-0.0955,-0.1356,6.1772,-62.2102,135.0809,-824.6800,-84.3294
18.58,-0.0954,-0.1347,6.1753,-62.2129,135.2044,-825.9243,-84.3314
18.60,-0.0953,-0.1339,6.1734,-62.2156,135.3279,-827.1686,-84.3334
18.62,-0.0953,-0.1331,6.1715,-62.2182,135.4513,-828.4130,-84.3353
18.64,-0.0952,-0.1322,6.1695,-62.2209,135.5747,-829.6574,-84.3373
18.66,-0.0952,-0.1314,6.1676,-62.2235,135.6981,-830.9018,-84.3393
18.68,-0.0951,-0.1306,6.1657,-62.2261,135.8214,-832.1464,-84.3413
18.70,-0.0950,-0.1298,6.1638,-62.2287,135.9447,-833.3909,-84.3432
18.72,-0.0950,-0.1290,6.1619,-62.2313,136.0679,-834.6356,-84.3452
18.74,-0.0949,-0.1282,6.1600,-62.2339,136.1911,-835.8802,-84.3472
18.76,-0.0949,-0.1274,6.1581,-62.2364,136.3143,-837.1250,-84.3491
18.78,-0.0948,-0.1266,6.1563,-62.2389,136.4374,-838.3698,-84.3511
18.80,-0.0947,-0.1258,6.1544,-62.2415,136.5605,-839.6146,-84.3530
18.82,-0.0947,-0.1250,6.1525,-62.2440,136.6835,-840.8595,-84.3550
18.84,-0.0946,-0.1242,6.1506,-62.2464,136.8065,-842.1044,-84.3569
18.86,-0.0946,-0.1234,6.1487,-62.2489,136.9295,-843.3494,-84.3589
18.88,-0.0945,-0.1227,6.1468,-62.2514,137.0524,-844.5944,-84.3608
18.90,-0.0945,-0.1219,6.1449,-62.2538,137.1753,-845.8395,-84.3628
18.92,-0.0944,-0.1212,6.1430,-62.2562,137.2982,-847.0846,-84.3647
18.94,-0.0943,-0.1204,6.1411,-62.2586,137.4210,-848.3298,-84.3666
18.96,-0.0943,-0.1197,6.1392,-62.2610,137.5438,-849.5750,-84.3686
18.98,-0.0942,-0.1189,6.1374,-62.2634,137.6666,-850.8203,-84.3705
19.00,-0.0942,-0.1182,6.1355,-62.2658,137.7893,-852.0656,-84.3724
19.02,-0.0941,-0.1174,6.1336,-62.2681,137.9119,-853.3109,-84.3743
19.04,-0.0941,-0.1167,6.1317,-62.2705,138.0346,-854.5563,-84.3763
19.06,-0.0940,-0.1160,6.1298,-62.2728,138.1572,-855.8018,-84.3782
19.08,-0.0939,-0.1153,6.1279,-62.2751,138.2797,-857.0473,-84.3801
19.10,-0.0939,-0.1145,6.1261,-62.2774,138.4023,-858.2929,-84.3820
19.12,-0.0938,-0.1138,6.1242,-62.2796,138.5247,-859.5384,-84.3839
19.14,-0.0938,-0.1131,6.1223,-62.2819,138.6472,-860.7841,-84.3859
19.16,-0.0937,-0.1124,6.1204,-62.2842,138.7696,-862.0298,-84.3878
19.18,-0.0936,-0.1117,6.1186,-62.2864,138.8920,-863.2755,-84.3897
19.20,-0.0936,-0.1110,6.1167,-62.2886,139.0143,-864.5213,-84.3916
19.22,-0.0935,-0.1103,6.1148,-62.2908,139.1366,-865.7671,-84.3935
19.24,-0.0935,-0.1096,6.1130,-62.2930,139.2589,-867.0129,-84.3954
19.26,-0.0934,-0.1090,6.1111,-62.2952,139.3811,-868.2588,-84.3973
19.28,-0.0934,-0.1083,6.1092,-62.2974,139.5033,-869.5048,-84.3992
19.30,-0.0933,-0.1076,6.1074,-62.2995,139.6254,-870.7508,-84.4011
19.32,-0.0932,-0.1069,6.1055,-62.3016,139.7475,-871.9968,-84.4029
19.34,-0.0932,-0.1063,6.1036,-62.3038,139.8696,-873.2429,-84.4048
19.36,-0.0931,-0.1056,6.1018,-62.3059,139.9916,-874.4890,-84.4067
19.38,-0.0931,-0.1049,6.0999,-62.3080,140.1136,-875.7352,-84.4086
19.40,-0.0930,-0.1043,6.0980,-62.3101,140.2356,-876.9814,-84.4105
19.42,-0.0930,-0.1036,6.0962,-62.3121,140.3575,-878.2276,-84.4124
19.44,-0.0929,-0.1030,6.0943,-62.3142,140.4794,-879.4739,-84.4142
19.46,-0.0929,-0.1024,6.0925,-62.3162,140.6012,-880.7202,-84.4161
19.48,-0.0928,-0.1017,6.0906,-62.3183,140.7231,-881.9666,-84.4180
19.50,-0.0927,-0.1011,6.0888,-62.3203,140.8448,-883.2130,-84.4199
19.52,-0.0927,-0.1004,6.0869,-62.3223,140.9666,-884.4594,-84.4217
19.54,-0.0926,-0.0998,6.0851,-62.3243,141.0883,-885.7059,-84.4236
19.56,-0.0926,-0.0992,6.0832,-62.3263,141.2099,-886.9525,-84.4254
19.58,-0.0925,-0.0986,6.0814,-62.3283,141.3316,-888.1990,-84.4273
19.60,-0.0925,-0.0980,6.0795,-62.3302,141.4531,-889.4456,-84.4292
19.62,-0.0924,-0.0974,6.0777,-62.3322,141.5747,-890.6923,-84.4310
19.64,-0.0923,-0.0968,6.0758,-62.3341,141.6962,-891.9389,-84.4329
19.66,-0.0923,-0.0961,6.0740,-62.3360,141.8177,-893.1857,-84.4347
19.68,-0.0922,-0.0955,6.0721,-62.3379,141.9391,-894.4324,-84.4366
19.70,-0.0922,-0.0950,6.0703,-62.3398,142.0605,-895.6792,-84.4384
19.72,-0.0921,-0.0944,6.0684,-62.3417,142.1819,-896.9261,-84.4403
19.74,-0.0921,-0.0938,6.0666,-62.3436,142.3032,-898.1729,-84.4421
19.76,-0.0920,-0.0932,6.0648,-62.3455,142.4245,-899.4198,-84.4439
19.78,-0.0920,-0.0926,6.0629,-62.3473,142.5458,-900.6668,-84.4458
19.80,-0.0919,-0.0920,6.0611,-62.3492,142.6670,-901.9138,-84.4476
19.82,-0.0918,-0.0915,6.0592,-62.3510,142.7882,-903.1608,-84.4495
19.84,-0.0918,-0.0909,6.0574,-62.3528,142.9094,-904.4078,-84.4513
19.86,-0.0917,-0.0903,6.0556,-62.3546,143.0305,-905.6549,-84.4531
19.88,-0.0917,-0.0898,6.0537,-62.3564,143.1515,-906.9021,-84.4549
19.90,-0.0916,-0.0892,6.0519,-62.3582,143.2726,-908.1492,-84.4568
19.92,-0.0916,-0.0886,6.0501,-62.3600,143.3936,-909.3964,-84.4586
19.94,-0.0915,-0.0881,6.0482,-62.3617,143.5145,-910.6437,-84.4604
19.96,-0.0915,-0.0875,6.0464,-62.3635,143.6355,-911.8909,-84.4622
19.98,-0.0914,-0.0870,6.0446,-62.3652,143.7564,-913.1382,-84.4641
20.00,-0.0913,-0.0864,6.0428,-62.3669,143.8772,-914.3856,-84.4659
20.02,-0.0913,-0.0859,6.0409,-62.3687,143.9980,-915.6330,-84.4677
20.04,-0.0912,-0.0854,6.0391,-62.3704,144.1188,-916.8804,-84.4695
20.06,-0.0912,-0.0848,6.0373,-62.3721,144.2396,-918.1278,-84.4713
20.08,-0.0911,-0.0843,6.0355,-62.3738,144.3603,-919.3753,-84.4731
20.10,-0.0911,-0.0838,6.0336,-62.3754,144.4809,-920.6228,-84.4749
20.12,-0.0910,-0.0833,6.0318,-62.3771,144.6016,-921.8703,-84.4767
20.14,-0.0910,-0.0827,6.0300,-62.3787,144.7222,-923.1179,-84.4785
20.16,-0.0909,-0.0822,6.0282,-62.3804,144.8427,-924.3655,-84.4803
20.18,-0.0908,-0.0817,6.0264,-62.3820,144.9633,-925.6131,-84.4821
20.20,-0.0908,-0.0812,6.0245,-62.3837,145.0838,-926.8608,-84.4839
20.22,-0.0907,-0.0807,6.0227,-62.3853,145.2042,-928.1085,-84.4857
20.24,-0.0907,-0.0802,6.0209,-62.3869,145.3246,-929.3563,-84.4875
20.26,-0.0906,-0.0797,6.0191,-62.3885,145.4450,-930.6040,-84.4893
20.28,-0.0906,-0.0792,6.0173,-62.3900,145.5654,-931.8518,-84.4911
20.30,-0.0905,-0.0787,6.0155,-62.3916,145.6857,-933.0997,-84.4929
20.32,-0.0905,-0.0782,6.0137,-62.3932,145.8059,-934.3475,-84.4946
20.34,-0.0904,-0.0777,6.0119,-62.3947,145.9262,-935.5954,-84.4964
20.36,-0.0904,-0.0772,6.0101,-62.3963,146.0464,-936.8434,-84.4982
20.38,-0.0903,-0.0768,6.0083,-62.3978,146.1666,-938.0913,-84.5000
20.40,-0.0902,-0.0763,6.0064,-62.3993,146.2867,-939.3393,-84.5018
20.42,-0.0902,-0.0758,6.0046,-62.4009,146.4068,-940.5873,-84.5035
20.44,-0.0901,-0.0753,6.0028,-62.4024,146.5268,-941.8354,-84.5053
20.46,-0.0901,-0.0749,6.0010,-62.4039,146.6469,-943.0834,-84.5071
20.48,-0.0900,-0.0744,5.9992,-62.4054,146.7668,-944.3315,-84.5088
20.50,-0.0900,-0.0739,5.9974,-62.4068,146.8868,-945.5797,-84.5106
20.52,-0.0899,-0.0735,5.9956,-62.4083,147.0067,-946.8278,-84.5124
20.54,-0.0899,-0.0730,5.9938,-62.4098,147.1266,-948.0760,-84.5141
20.56,-0.0898,-0.0726,5.9920,-62.4112,147.2464,-949.3243,-84.5159
20.58,-0.0898,-0.0721,5.9903,-62.4127,147.3662,-950.5725,-84.5176
20.60,-0.0897,-0.0717,5.9885,-62.4141,147.4860,-951.8208,-84.5194
20.62,-0.0897,-0.0712,5.9867,-62.4155,147.6057,-953.0691,-84.5212
20.64,-0.0896,-0.0708,5.9849,-62.4169,147.7254,-954.3175,-84.5229
20.66,-0.0895,-0.0703,5.9831,-62.4183,147.8451,-955.5658,-84.5247
20.68,-0.0895,-0.0699,5.9813,-62.4197,147.9647,-956.8142,-84.5264
20.70,-0.0894,-0.0694,5.9795,-62.4211,148.0843,-958.0626,-84.5282
20.72,-0.0894,-0.0690,5.9777,-62.4225,148.2039,-959.3111,-84.5299
20.74,-0.0893,-0.0686,5.9759,-62.4239,148.3234,-960.5596,-84.5317
20.76,-0.0893,-0.0682,5.9741,-62.4252,148.4429,-961.8081,-84.5334
20.78,-0.0892,-0.0677,5.9724,-62.4266,148.5623,-963.0566,-84.5351
20.80,-0.0892,-0.0673,5.9706,-62.4279,148.6817,-964.3052,-84.5369
20.82,-0.0891,-0.0669,5.9688,-62.4293,148.8011,-965.5537,-84.5386
20.84,-0.0891,-0.0665,5.9670,-62.4306,148.9204,-966.8024,-84.5404
20.86,-0.0890,-0.0660,5.9652,-62.4319,149.0397,-968.0510,-84.5421
20.88,-0.0890,-0.0656,5.9635,-62.4332,149.1590,-969.2997,-84.5438
20.90,-0.0889,-0.0652,5.9617,-62.4345,149.2782,-970.5483,-84.5455
20.92,-0.0889,-0.0648,5.9599,-62.4358,149.3974,-971.7971,-84.5473
20.94,-0.0888,-0.0644,5.9581,-62.4371,149.5166,-973.0458,-84.5490
20.96,-0.0887,-0.0640,5.9563,-62.4384,149.6357,-974.2946,-84.5507
20.98,-0.0887,-0.0636,5.9546,-62.4397,149.7548,-975.5434,-84.5525
21.00,-0.0886,-0.0632,5.9528,-62.4409,149.8739,-976.7922,-84.5542
21.02,-0.0886,-0.0628,5.9510,-62.4422,149.9929,-978.0410,-84.5559
21.04,-0.0885,-0.0624,5.9493,-62.4434,150.1119,-979.2899,-84.5576
21.06,-0.0885,-0.0620,5.9475,-62.4447,150.2308,-980.5388,-84.5593
21.08,-0.0884,-0.0617,5.9457,-62.4459,150.3497,-981.7877,-84.5610
21.10,-0.0884,-0.0613,5.9440,-62.4471,150.4686,-983.0367,-84.5628
21.12,-0.0883,-0.0609,5.9422,-62.4484,150.5875,-984.2856,-84.5645
21.14,-0.0883,-0.0605,5.9404,-62.4496,150.7063,-985.5346,-84.5662
21.16,-0.0882,-0.0601,5.9387,-62.4508,150.8250,-986.7836,-84.5679
21.18,-0.0882,-0.0598,5.9369,-62.4520,150.9438,-988.0327,-84.5696
21.20,-0.0881,-0.0594,5.9351,-62.4532,151.0625,-989.2817,-84.5713
21.22,-0.0881,-0.0590,5.9334,-62.4543,151.1812,-990.5308,-84.5730
21.24,-0.0880,-0.0586,5.9316,-62.4555,151.2998,-991.7799,-84.5747
21.26,-0.0880,-0.0583,5.9298,-62.4567,151.4184,-993.0291,-84.5764
21.28,-0.0879,-0.0579,5.9281,-62.4578,151.5369,-994.2782,-84.5781
21.30,-0.0879,-0.0575,5.9263,-62.4590,151.6555,-995.5274,-84.5798
21.32,-0.0878,-0.0572,5.9246,-62.4601,151.7740,-996.7766,-84.5815
