time,accel_x,accel_y,vel_x,vel_y,dis_x,dis_y,ang
0.00,0.0000,-9.8100,5.0000,8.6603,0.0000,20.0000,60.0000
0.00,-0.0250,-9.8350,5.0000,8.6504,0.0050,0.0050,59.9719
0.00,-0.0250,-9.8350,5.0000,8.6406,0.0100,0.0100,59.9438
0.00,-0.0250,-9.8350,4.9999,8.6307,0.0150,0.0150,59.9156
0.00,-0.0250,-9.8350,4.9999,8.6209,0.0200,0.0199,59.8874
0.00,-0.0250,-9.8350,4.9999,8.6111,0.0250,0.0249,59.8591
0.01,-0.0250,-9.8350,4.9999,8.6012,0.0300,0.0298,59.8308
0.01,-0.0250,-9.8350,4.9998,8.5914,0.0350,0.0348,59.8025
0.01,-0.0250,-9.8350,4.9998,8.5816,0.0400,0.0397,59.7741
0.01,-0.0250,-9.8350,4.9998,8.5717,0.0450,0.0446,59.7456
0.01,-0.0250,-9.8350,4.9998,8.5619,0.0500,0.0495,59.7171
0.01,-0.0250,-9.8350,4.9997,8.5521,0.0550,0.0544,59.6885
0.01,-0.0250,-9.8350,4.9997,8.5422,0.0600,0.0593,59.6599
0.01,-0.0250,-9.8350,4.9997,8.5324,0.0650,0.0642,59.6313
0.01,-0.0250,-9.8350,4.9997,8.5226,0.0700,0.0690,59.6025
0.02,-0.0250,-9.8350,4.9996,8.5127,0.0750,0.0739,59.5738
0.02,-0.0250,-9.8350,4.9996,8.5029,0.0800,0.0787,59.5450
0.02,-0.0250,-9.8350,4.9996,8.4931,0.0850,0.0836,59.5161
0.02,-0.0250,-9.8350,4.9996,8.4832,0.0900,0.0884,59.4872
0.02,-0.0250,-9.8350,4.9995,8.4734,0.0950,0.0932,59.4583
0.02,-0.0250,-9.8350,4.9995,8.4636,0.1000,0.0980,59.4293
0.02,-0.0250,-9.8350,4.9995,8.4537,0.1050,0.1028,59.4002
0.02,-0.0250,-9.8350,4.9995,8.4439,0.1100,0.1076,59.3711
0.02,-0.0250,-9.8350,4.9994,8.4340,0.1150,0.1124,59.3419
0.02,-0.0250,-9.8350,4.9994,8.4242,0.1200,0.1172,59.3127
0.02,-0.0250,-9.8350,4.9994,8.4144,0.1250,0.1219,59.2835
0.03,-0.0250,-9.8350,4.9994,8.4045,0.1300,0.1267,59.2542
0.03,-0.0250,-9.8350,4.9993,8.3947,0.1350,0.1314,59.2248
0.03,-0.0250,-9.8350,4.9993,8.3849,0.1400,0.1361,59.1954
0.03,-0.0250,-9.8350,4.9993,8.3750,0.1450,0.1409,59.1659
0.03,-0.0250,-9.8350,4.9993,8.3652,0.1500,0.1456,59.1364
0.03,-0.0250,-9.8350,4.9992,8.3554,0.1550,0.1503,59.1069
0.03,-0.0250,-9.8350,4.9992,8.3455,0.1600,0.1550,59.0773
0.03,-0.0250,-9.8350,4.9992,8.3357,0.1650,0.1596,59.0476
0.03,-0.0250,-9.8350,4.9992,8.3259,0.1700,0.1643,59.0179
0.04,-0.0250,-9.8350,4.9991,8.3160,0.1750,0.1690,58.9881
0.04,-0.0250,-9.8350,4.9991,8.3062,0.1800,0.1736,58.9583
0.04,-0.0250,-9.8350,4.9991,8.2964,0.1850,0.1783,58.9284
0.04,-0.0250,-9.8350,4.9991,8.2865,0.1900,0.1829,58.8985
0.04,-0.0250,-9.8350,4.9990,8.2767,0.1950,0.1875,58.8685
0.04,-0.0250,-9.8350,4.9990,8.2669,0.2000,0.1921,58.8385
0.04,-0.0250,-9.8350,4.9990,8.2570,0.2050,0.1967,58.8084
0.04,-0.0250,-9.8350,4.9990,8.2472,0.2100,0.2013,58.7783
0.04,-0.0250,-9.8350,4.9989,8.2373,0.2150,0.2059,58.7481
0.04,-0.0250,-9.8350,4.9989,8.2275,0.2200,0.2105,58.7178
0.04,-0.0250,-9.8350,4.9989,8.2177,0.2250,0.2150,58.6875
0.05,-0.0250,-9.8350,4.9989,8.2078,0.2300,0.2196,58.6572
0.05,-0.0250,-9.8350,4.9988,8.1980,0.2350,0.2241,58.6268
0.05,-0.0250,-9.8350,4.9988,8.1882,0.2400,0.2287,58.5963
0.05,-0.0250,-9.8350,4.9988,8.1783,0.2450,0.2332,58.5658
0.05,-0.0250,-9.8350,4.9988,8.1685,0.2500,0.2377,58.5353
0.05,-0.0250,-9.8350,4.9987,8.1587,0.2550,0.2422,58.5047
0.05,-0.0250,-9.8350,4.9987,8.1488,0.2600,0.2467,58.4740
0.05,-0.0250,-9.8350,4.9987,8.1390,0.2650,0.2512,58.4433
0.05,-0.0250,-9.8350,4.9987,8.1292,0.2700,0.2557,58.4125
0.06,-0.0250,-9.8350,4.9986,8.1193,0.2750,0.2601,58.3817
0.06,-0.0250,-9.8350,4.9986,8.1095,0.2800,0.2646,58.3508
0.06,-0.0250,-9.8350,4.9986,8.0997,0.2850,0.2690,58.3199
0.06,-0.0250,-9.8350,4.9986,8.0898,0.2900,0.2735,58.2889
0.06,-0.0250,-9.8350,4.9985,8.0800,0.2950,0.2779,58.2578
0.06,-0.0250,-9.8350,4.9985,8.0702,0.3000,0.2823,58.2267
0.06,-0.0250,-9.8350,4.9985,8.0603,0.3050,0.2867,58.1956
0.06,-0.0250,-9.8350,4.9985,8.0505,0.3100,0.2911,58.1643
0.06,-0.0250,-9.8350,4.9984,8.0407,0.3150,0.2955,58.1331
0.06,-0.0250,-9.8350,4.9984,8.0308,0.3199,0.2999,58.1018
0.06,-0.0250,-9.8350,4.9984,8.0210,0.3249,0.3042,58.0704
0.07,-0.0250,-9.8350,4.9984,8.0111,0.3299,0.3086,58.0389
0.07,-0.0250,-9.8350,4.9983,8.0013,0.3349,0.3129,58.0075
0.07,-0.0250,-9.8350,4.9983,7.9915,0.3399,0.3173,57.9759
0.07,-0.0250,-9.8350,4.9983,7.9816,0.3449,0.3216,57.9443
0.07,-0.0250,-9.8350,4.9983,7.9718,0.3499,0.3259,57.9127
0.07,-0.0250,-9.8350,4.9982,7.9620,0.3549,0.3302,57.8809
0.07,-0.0250,-9.8350,4.9982,7.9521,0.3599,0.3345,57.8492
0.07,-0.0250,-9.8350,4.9982,7.9423,0.3649,0.3388,57.8173
0.07,-0.0250,-9.8350,4.9982,7.9325,0.3699,0.3431,57.7855
0.08,-0.0250,-9.8350,4.9981,7.9226,0.3749,0.3473,57.7535
0.08,-0.0250,-9.8350,4.9981,7.9128,0.3799,0.3516,57.7215
0.08,-0.0250,-9.8350,4.9981,7.9030,0.3849,0.3558,57.6895
0.08,-0.0250,-9.8350,4.9981,7.8931,0.3899,0.3601,57.6574
0.08,-0.0250,-9.8350,4.9980,7.8833,0.3949,0.3643,57.6252
0.08,-0.0250,-9.8350,4.9980,7.8735,0.3999,0.3685,57.5930
0.08,-0.0250,-9.8350,4.9980,7.8636,0.4049,0.3727,57.5607
0.08,-0.0250,-9.8350,4.9980,7.8538,0.4099,0.3769,57.5284
0.08,-0.0250,-9.8350,4.9979,7.8440,0.4149,0.3811,57.4960
0.08,-0.0250,-9.8350,4.9979,7.8341,0.4199,0.3853,57.4635
0.08,-0.0250,-9.8350,4.9979,7.8243,0.4249,0.3895,57.4310
0.09,-0.0250,-9.8350,4.9979,7.8144,0.4299,0.3936,57.3984
0.09,-0.0250,-9.8350,4.9978,7.8046,0.4349,0.3978,57.3658
0.09,-0.0250,-9.8350,4.9978,7.7948,0.4399,0.4019,57.3331
0.09,-0.0250,-9.8350,4.9978,7.7849,0.4449,0.4060,57.3003
0.09,-0.0250,-9.8350,4.9978,7.7751,0.4499,0.4102,57.2675
0.09,-0.0250,-9.8350,4.9977,7.7653,0.4549,0.4143,57.2347
0.09,-0.0250,-9.8350,4.9977,7.7554,0.4599,0.4184,57.2018
0.09,-0.0250,-9.8350,4.9977,7.7456,0.4649,0.4225,57.1688
0.09,-0.0250,-9.8350,4.9977,7.7358,0.4699,0.4265,57.1357
0.10,-0.0250,-9.8350,4.9976,7.7259,0.4749,0.4306,57.1026
0.10,-0.0250,-9.8350,4.9976,7.7161,0.4799,0.4347,57.0695
0.10,-0.0250,-9.8350,4.9976,7.7063,0.4849,0.4387,57.0362
0.10,-0.0250,-9.8350,4.9976,7.6964,0.4899,0.4428,57.0030
0.10,-0.0250,-9.8350,4.9975,7.6866,0.4949,0.4468,56.9696
0.10,-0.0250,-9.8350,4.9975,7.6768,0.4999,0.4508,56.9362
0.10,-0.0250,-9.8350,4.9975,7.6669,0.5049,0.4548,56.9028
0.10,-0.0250,-9.8350,4.9975,7.6571,0.5099,0.4588,56.8692
0.10,-0.0250,-9.8350,4.9974,7.6473,0.5149,0.4628,56.8357
0.10,-0.0250,-9.8350,4.9974,7.6374,0.5199,0.4668,56.8020
0.10,-0.0250,-9.8350,4.9974,7.6276,0.5249,0.4708,56.7683
0.11,-0.0250,-9.8350,4.9974,7.6177,0.5299,0.4747,56.7345
0.11,-0.0250,-9.8350,4.9973,7.6079,0.5349,0.4787,56.7007
0.11,-0.0250,-9.8350,4.9973,7.5981,0.5399,0.4826,56.6668
0.11,-0.0250,-9.8350,4.9973,7.5882,0.5449,0.4866,56.6329
0.11,-0.0250,-9.8350,4.9973,7.5784,0.5498,0.4905,56.5989
0.11,-0.0250,-9.8350,4.9972,7.5686,0.5548,0.4944,56.5648
0.11,-0.0250,-9.8350,4.9972,7.5587,0.5598,0.4983,56.5307
0.11,-0.0250,-9.8350,4.9972,7.5489,0.5648,0.5022,56.4965
0.11,-0.0250,-9.8350,4.9972,7.5391,0.5698,0.5061,56.4622
0.12,-0.0250,-9.8350,4.9971,7.5292,0.5748,0.5100,56.4279
0.12,-0.0250,-9.8350,4.9971,7.5194,0.5798,0.5138,56.3935
0.12,-0.0250,-9.8350,4.9971,7.5096,0.5848,0.5177,56.3591
0.12,-0.0250,-9.8350,4.9971,7.4997,0.5898,0.5215,56.3246
0.12,-0.0250,-9.8350,4.9970,7.4899,0.5948,0.5254,56.2900
0.12,-0.0250,-9.8350,4.9970,7.4801,0.5998,0.5292,56.2554
0.12,-0.0250,-9.8350,4.9970,7.4702,0.6048,0.5330,56.2207
0.12,-0.0250,-9.8350,4.9970,7.4604,0.6098,0.5368,56.1859
0.12,-0.0250,-9.8350,4.9969,7.4506,0.6148,0.5406,56.1511
0.12,-0.0250,-9.8350,4.9969,7.4407,0.6198,0.5444,56.1162
0.12,-0.0250,-9.8350,4.9969,7.4309,0.6248,0.5482,56.0812
0.13,-0.0250,-9.8350,4.9969,7.4210,0.6298,0.5519,56.0462
0.13,-0.0250,-9.8350,4.9968,7.4112,0.6348,0.5557,56.0111
0.13,-0.0250,-9.8350,4.9968,7.4014,0.6398,0.5594,55.9760
0.13,-0.0250,-9.8350,4.9968,7.3915,0.6448,0.5632,55.9408
0.13,-0.0250,-9.8350,4.9968,7.3817,0.6498,0.5669,55.9055
0.13,-0.0250,-9.8350,4.9967,7.3719,0.6548,0.5706,55.8702
0.13,-0.0250,-9.8350,4.9967,7.3620,0.6598,0.5743,55.8348
0.13,-0.0250,-9.8350,4.9967,7.3522,0.6648,0.5780,55.7993
0.13,-0.0250,-9.8350,4.9967,7.3424,0.6698,0.5817,55.7638
0.14,-0.0250,-9.8350,4.9966,7.3325,0.6748,0.5854,55.7282
0.14,-0.0250,-9.8350,4.9966,7.3227,0.6798,0.5890,55.6925
0.14,-0.0250,-9.8350,4.9966,7.3129,0.6848,0.5927,55.6568
0.14,-0.0250,-9.8350,4.9966,7.3030,0.6898,0.5964,55.6210
0.14,-0.0250,-9.8350,4.9965,7.2932,0.6948,0.6000,55.5852
0.14,-0.0250,-9.8350,4.9965,7.2834,0.6998,0.6036,55.5492
0.14,-0.0250,-9.8350,4.9965,7.2735,0.7048,0.6072,55.5132
0.14,-0.0250,-9.8350,4.9965,7.2637,0.7097,0.6108,55.4772
0.14,-0.0250,-9.8350,4.9964,7.2539,0.7147,0.6144,55.4411
0.14,-0.0250,-9.8350,4.9964,7.2440,0.7197,0.6180,55.4049
0.14,-0.0250,-9.8350,4.9964,7.2342,0.7247,0.6216,55.3686
0.15,-0.0250,-9.8350,4.9964,7.2243,0.7297,0.6252,55.3323
0.15,-0.0250,-9.8350,4.9963,7.2145,0.7347,0.6287,55.2959
0.15,-0.0250,-9.8350,4.9963,7.2047,0.7397,0.6323,55.2594
0.15,-0.0250,-9.8350,4.9963,7.1948,0.7447,0.6358,55.2229
0.15,-0.0250,-9.8350,4.9963,7.1850,0.7497,0.6394,55.1863
0.15,-0.0250,-9.8350,4.9962,7.1752,0.7547,0.6429,55.1497
0.15,-0.0250,-9.8350,4.9962,7.1653,0.7597,0.6464,55.1129
0.15,-0.0250,-9.8350,4.9962,7.1555,0.7647,0.6499,55.0761
0.15,-0.0250,-9.8350,4.9962,7.1457,0.7697,0.6534,55.0393
0.16,-0.0250,-9.8350,4.9961,7.1358,0.7747,0.6569,55.0023
0.16,-0.0250,-9.8350,4.9961,7.1260,0.7797,0.6603,54.9653
0.16,-0.0250,-9.8350,4.9961,7.1162,0.7847,0.6638,54.9283
0.16,-0.0250,-9.8350,4.9961,7.1063,0.7897,0.6672,54.8911
0.16,-0.0250,-9.8350,4.9960,7.0965,0.7947,0.6707,54.8539
0.16,-0.0250,-9.8350,4.9960,7.0867,0.7997,0.6741,54.8166
0.16,-0.0250,-9.8350,4.9960,7.0768,0.8047,0.6775,54.7793
0.16,-0.0250,-9.8350,4.9960,7.0670,0.8097,0.6809,54.7419
0.16,-0.0250,-9.8350,4.9959,7.0572,0.8147,0.6843,54.7044
0.16,-0.0250,-9.8350,4.9959,7.0473,0.8197,0.6877,54.6668
0.16,-0.0250,-9.8350,4.9959,7.0375,0.8247,0.6911,54.6292
0.17,-0.0250,-9.8350,4.9959,7.0277,0.8297,0.6945,54.5915
0.17,-0.0250,-9.8350,4.9958,7.0178,0.8347,0.6979,54.5538
0.17,-0.0250,-9.8350,4.9958,7.0080,0.8396,0.7012,54.5159
0.17,-0.0250,-9.8350,4.9958,6.9981,0.8446,0.7046,54.4780
0.17,-0.0250,-9.8350,4.9958,6.9883,0.8496,0.7079,54.4400
0.17,-0.0250,-9.8350,4.9957,6.9785,0.8546,0.7112,54.4020
0.17,-0.0250,-9.8350,4.9957,6.9686,0.8596,0.7145,54.3639
0.17,-0.0250,-9.8350,4.9957,6.9588,0.8646,0.7178,54.3257
0.17,-0.0250,-9.8350,4.9957,6.9490,0.8696,0.7211,54.2874
0.18,-0.0250,-9.8350,4.9956,6.9391,0.8746,0.7244,54.2491
0.18,-0.0250,-9.8350,4.9956,6.9293,0.8796,0.7277,54.2107
0.18,-0.0250,-9.8350,4.9956,6.9195,0.8846,0.7309,54.1722
0.18,-0.0250,-9.8350,4.9956,6.9096,0.8896,0.7342,54.1336
0.18,-0.0250,-9.8350,4.9955,6.8998,0.8946,0.7374,54.0950
0.18,-0.0250,-9.8350,4.9955,6.8900,0.8996,0.7407,54.0563
0.18,-0.0250,-9.8350,4.9955,6.8801,0.9046,0.7439,54.0176
0.18,-0.0250,-9.8350,4.9955,6.8703,0.9096,0.7471,53.9787
0.18,-0.0250,-9.8350,4.9954,6.8605,0.9146,0.7503,53.9398
0.18,-0.0250,-9.8350,4.9954,6.8506,0.9196,0.7535,53.9008
0.18,-0.0250,-9.8350,4.9954,6.8408,0.9246,0.7567,53.8618
0.19,-0.0250,-9.8350,4.9954,6.8310,0.9296,0.7599,53.8226
0.19,-0.0250,-9.8350,4.9953,6.8211,0.9346,0.7630,53.7834
0.19,-0.0250,-9.8350,4.9953,6.8113,0.9396,0.7662,53.7441
0.19,-0.0250,-9.8350,4.9953,6.8014,0.9446,0.7693,53.7048
0.19,-0.0250,-9.8350,4.9953,6.7916,0.9495,0.7725,53.6654
0.19,-0.0250,-9.8350,4.9952,6.7818,0.9545,0.7756,53.6259
0.19,-0.0250,-9.8350,4.9952,6.7719,0.9595,0.7787,53.5863
0.19,-0.0250,-9.8350,4.9952,6.7621,0.9645,0.7818,53.5466
0.19,-0.0250,-9.8350,4.9952,6.7523,0.9695,0.7849,53.5069
0.20,-0.0250,-9.8350,4.9951,6.7424,0.9745,0.7880,53.4671
0.20,-0.0250,-9.8350,4.9951,6.7326,0.9795,0.7911,53.4272
0.20,-0.0250,-9.8350,4.9951,6.7228,0.9845,0.7942,53.3873
0.20,-0.0250,-9.8350,4.9951,6.7129,0.9895,0.7972,53.3473
0.20,-0.0250,-9.8350,4.9950,6.7031,0.9945,0.8003,53.3071
0.20,-0.0250,-9.8350,4.9950,6.6933,0.9995,0.8033,53.2670
0.20,-0.0250,-9.8350,4.9950,6.6834,1.0045,0.8063,53.2267
0.20,-0.0249,-9.8349,4.9950,6.6736,1.0095,0.8093,53.1864
0.20,-0.0249,-9.8349,4.9949,6.6638,1.0145,0.8124,53.1460
0.20,-0.0249,-9.8349,4.9949,6.6539,1.0195,0.8154,53.1055
0.20,-0.0249,-9.8349,4.9949,6.6441,1.0245,0.8183,53.0649
0.21,-0.0249,-9.8349,4.9949,6.6343,1.0295,0.8213,53.0243
0.21,-0.0249,-9.8349,4.9948,6.6244,1.0345,0.8243,52.9836
0.21,-0.0249,-9.8349,4.9948,6.6146,1.0395,0.8273,52.9428
0.21,-0.0249,-9.8349,4.9948,6.6047,1.0445,0.8302,52.9019
0.21,-0.0249,-9.8349,4.9948,6.5949,1.0494,0.8331,52.8610
0.21,-0.0249,-9.8349,4.9947,6.5851,1.0544,0.8361,52.8199
0.21,-0.0249,-9.8349,4.9947,6.5752,1.0594,0.8390,52.7788
0.21,-0.0249,-9.8349,4.9947,6.5654,1.0644,0.8419,52.7377
0.21,-0.0249,-9.8349,4.9947,6.5556,1.0694,0.8448,52.6964
0.22,-0.0249,-9.8349,4.9946,6.5457,1.0744,0.8477,52.6551
0.22,-0.0249,-9.8349,4.9946,6.5359,1.0794,0.8506,52.6136
0.22,-0.0249,-9.8349,4.9946,6.5261,1.0844,0.8534,52.5721
0.22,-0.0249,-9.8349,4.9946,6.5162,1.0894,0.8563,52.5306
0.22,-0.0249,-9.8349,4.9945,6.5064,1.0944,0.8592,52.4889
0.22,-0.0249,-9.8349,4.9945,6.4966,1.0994,0.8620,52.4472
0.22,-0.0249,-9.8349,4.9945,6.4867,1.1044,0.8648,52.4054
0.22,-0.0249,-9.8349,4.9945,6.4769,1.1094,0.8676,52.3635
0.22,-0.0249,-9.8349,4.9944,6.4671,1.1144,0.8705,52.3215
0.22,-0.0249,-9.8349,4.9944,6.4572,1.1194,0.8733,52.2794
0.22,-0.0249,-9.8349,4.9944,6.4474,1.1244,0.8761,52.2373
0.23,-0.0249,-9.8349,4.9944,6.4376,1.1294,0.8788,52.1951
0.23,-0.0249,-9.8349,4.9943,6.4277,1.1344,0.8816,52.1528
0.23,-0.0249,-9.8349,4.9943,6.4179,1.1394,0.8844,52.1104
0.23,-0.0249,-9.8349,4.9943,6.4081,1.1443,0.8871,52.0680
0.23,-0.0249,-9.8349,4.9943,6.3982,1.1493,0.8899,52.0254
0.23,-0.0249,-9.8349,4.9942,6.3884,1.1543,0.8926,51.9828
0.23,-0.0249,-9.8349,4.9942,6.3785,1.1593,0.8953,51.9401
0.23,-0.0249,-9.8349,4.9942,6.3687,1.1643,0.8980,51.8973
0.23,-0.0249,-9.8349,4.9942,6.3589,1.1693,0.9007,51.8545
0.24,-0.0249,-9.8349,4.9941,6.3490,1.1743,0.9034,51.8115
0.24,-0.0249,-9.8349,4.9941,6.3392,1.1793,0.9061,51.7685
0.24,-0.0249,-9.8349,4.9941,6.3294,1.1843,0.9088,51.7254
0.24,-0.0249,-9.8349,4.9941,6.3195,1.1893,0.9115,51.6822
0.24,-0.0249,-9.8349,4.9940,6.3097,1.1943,0.9141,51.6389
0.24,-0.0249,-9.8349,4.9940,6.2999,1.1993,0.9168,51.5955
0.24,-0.0249,-9.8349,4.9940,6.2900,1.2043,0.9194,51.5521
0.24,-0.0249,-9.8349,4.9940,6.2802,1.2093,0.9220,51.5086
0.24,-0.0249,-9.8349,4.9939,6.2704,1.2143,0.9246,51.4649
0.24,-0.0249,-9.8349,4.9939,6.2605,1.2193,0.9272,51.4212
0.24,-0.0249,-9.8349,4.9939,6.2507,1.2243,0.9298,51.3775
0.25,-0.0249,-9.8349,4.9939,6.2409,1.2292,0.9324,51.3336
0.25,-0.0249,-9.8349,4.9938,6.2310,1.2342,0.9350,51.2896
0.25,-0.0249,-9.8349,4.9938,6.2212,1.2392,0.9376,51.2456
0.25,-0.0249,-9.8349,4.9938,6.2114,1.2442,0.9401,51.2015
0.25,-0.0249,-9.8349,4.9938,6.2015,1.2492,0.9427,51.1573
0.25,-0.0249,-9.8349,4.9937,6.1917,1.2542,0.9452,51.1130
0.25,-0.0249,-9.8349,4.9937,6.1818,1.2592,0.9477,51.0686
0.25,-0.0249,-9.8349,4.9937,6.1720,1.2642,0.9502,51.0242
0.25,-0.0249,-9.8349,4.9937,6.1622,1.2692,0.9527,50.9796
0.26,-0.0249,-9.8349,4.9936,6.1523,1.2742,0.9552,50.9350
0.26,-0.0249,-9.8349,4.9936,6.1425,1.2792,0.9577,50.8903
0.26,-0.0249,-9.8349,4.9936,6.1327,1.2842,0.9602,50.8455
0.26,-0.0249,-9.8349,4.9936,6.1228,1.2892,0.9627,50.8006
0.26,-0.0249,-9.8349,4.9935,6.1130,1.2942,0.9651,50.7556
0.26,-0.0249,-9.8349,4.9935,6.1032,1.2992,0.9676,50.7105
0.26,-0.0249,-9.8349,4.9935,6.0933,1.3042,0.9700,50.6654
0.26,-0.0249,-9.8349,4.9935,6.0835,1.3091,0.9724,50.6201
0.26,-0.0249,-9.8349,4.9934,6.0737,1.3141,0.9749,50.5748
0.26,-0.0249,-9.8349,4.9934,6.0638,1.3191,0.9773,50.5294
0.26,-0.0249,-9.8349,4.9934,6.0540,1.3241,0.9797,50.4839
0.27,-0.0249,-9.8349,4.9934,6.0442,1.3291,0.9821,50.4383
0.27,-0.0249,-9.8349,4.9933,6.0343,1.3341,0.9844,50.3926
0.27,-0.0249,-9.8349,4.9933,6.0245,1.3391,0.9868,50.3468
0.27,-0.0249,-9.8349,4.9933,6.0147,1.3441,0.9892,50.3010
0.27,-0.0249,-9.8349,4.9933,6.0048,1.3491,0.9915,50.2550
0.27,-0.0249,-9.8349,4.9932,5.9950,1.3541,0.9939,50.2090
0.27,-0.0249,-9.8349,4.9932,5.9852,1.3591,0.9962,50.1629
0.27,-0.0249,-9.8349,4.9932,5.9753,1.3641,0.9985,50.1166
0.27,-0.0249,-9.8349,4.9932,5.9655,1.3691,1.0008,50.0703
0.28,-0.0249,-9.8349,4.9931,5.9556,1.3741,1.0031,50.0239
0.28,-0.0249,-9.8349,4.9931,5.9458,1.3791,1.0054,49.9774
0.28,-0.0249,-9.8349,4.9931,5.9360,1.3840,1.0077,49.9309
0.28,-0.0249,-9.8349,4.9931,5.9261,1.3890,1.0100,49.8842
0.28,-0.0249,-9.8349,4.9930,5.9163,1.3940,1.0122,49.8374
0.28,-0.0249,-9.8349,4.9930,5.9065,1.3990,1.0145,49.7906
0.28,-0.0249,-9.8349,4.9930,5.8966,1.4040,1.0167,49.7437
0.28,-0.0249,-9.8349,4.9930,5.8868,1.4090,1.0189,49.6966
0.28,-0.0249,-9.8349,4.9929,5.8770,1.4140,1.0212,49.6495
0.28,-0.0249,-9.8349,4.9929,5.8671,1.4190,1.0234,49.6023
0.29,-0.0249,-9.8349,4.9929,5.8573,1.4240,1.0256,49.5550
0.29,-0.0249,-9.8349,4.9929,5.8475,1.4290,1.0278,49.5076
0.29,-0.0249,-9.8349,4.9928,5.8376,1.4340,1.0300,49.4601
0.29,-0.0249,-9.8349,4.9928,5.8278,1.4390,1.0321,49.4125
0.29,-0.0249,-9.8349,4.9928,5.8180,1.4440,1.0343,49.3648
0.29,-0.0249,-9.8349,4.9928,5.8081,1.4490,1.0364,49.3170
0.29,-0.0249,-9.8349,4.9927,5.7983,1.4539,1.0386,49.2692
0.29,-0.0249,-9.8349,4.9927,5.7885,1.4589,1.0407,49.2212
0.29,-0.0249,-9.8349,4.9927,5.7786,1.4639,1.0428,49.1732
0.29,-0.0249,-9.8349,4.9927,5.7688,1.4689,1.0450,49.1250
0.30,-0.0249,-9.8349,4.9926,5.7590,1.4739,1.0471,49.0768
0.30,-0.0249,-9.8349,4.9926,5.7491,1.4789,1.0492,49.0284
0.30,-0.0249,-9.8349,4.9926,5.7393,1.4839,1.0512,48.9800
0.30,-0.0249,-9.8349,4.9926,5.7294,1.4889,1.0533,48.9315
0.30,-0.0249,-9.8349,4.9925,5.7196,1.4939,1.0554,48.8829
0.30,-0.0249,-9.8349,4.9925,5.7098,1.4989,1.0574,48.8342
0.30,-0.0249,-9.8349,4.9925,5.6999,1.5039,1.0595,48.7853
0.30,-0.0249,-9.8349,4.9925,5.6901,1.5089,1.0615,48.7364
0.30,-0.0249,-9.8349,4.9924,5.6803,1.5139,1.0635,48.6874
0.30,-0.0249,-9.8349,4.9924,5.6704,1.5188,1.0655,48.6383
0.30,-0.0249,-9.8349,4.9924,5.6606,1.5238,1.0676,48.5891
0.31,-0.0249,-9.8349,4.9924,5.6508,1.5288,1.0695,48.5399
0.31,-0.0249,-9.8349,4.9923,5.6409,1.5338,1.0715,48.4905
0.31,-0.0249,-9.8349,4.9923,5.6311,1.5388,1.0735,48.4410
0.31,-0.0249,-9.8349,4.9923,5.6213,1.5438,1.0755,48.3914
0.31,-0.0249,-9.8349,4.9923,5.6114,1.5488,1.0774,48.3417
0.31,-0.0249,-9.8349,4.9922,5.6016,1.5538,1.0794,48.2920
0.31,-0.0249,-9.8349,4.9922,5.5918,1.5588,1.0813,48.2421
0.31,-0.0249,-9.8349,4.9922,5.5819,1.5638,1.0832,48.1921
0.31,-0.0249,-9.8349,4.9922,5.5721,1.5688,1.0852,48.1420
0.32,-0.0249,-9.8349,4.9921,5.5623,1.5738,1.0871,48.0919
0.32,-0.0249,-9.8349,4.9921,5.5524,1.5788,1.0890,48.0416
0.32,-0.0249,-9.8349,4.9921,5.5426,1.5837,1.0908,47.9912
0.32,-0.0249,-9.8349,4.9921,5.5327,1.5887,1.0927,47.9408
0.32,-0.0249,-9.8349,4.9921,5.5229,1.5937,1.0946,47.8902
0.32,-0.0249,-9.8349,4.9920,5.5131,1.5987,1.0965,47.8395
0.32,-0.0249,-9.8349,4.9920,5.5032,1.6037,1.0983,47.7888
0.32,-0.0249,-9.8349,4.9920,5.4934,1.6087,1.1001,47.7379
0.32,-0.0249,-9.8349,4.9920,5.4836,1.6137,1.1020,47.6870
0.32,-0.0249,-9.8349,4.9919,5.4737,1.6187,1.1038,47.6359
0.32,-0.0249,-9.8349,4.9919,5.4639,1.6237,1.1056,47.5847
0.33,-0.0249,-9.8349,4.9919,5.4541,1.6287,1.1074,47.5335
0.33,-0.0249,-9.8349,4.9919,5.4442,1.6337,1.1092,47.4821
0.33,-0.0249,-9.8349,4.9918,5.4344,1.6387,1.1110,47.4306
0.33,-0.0249,-9.8349,4.9918,5.4246,1.6437,1.1127,47.3791
0.33,-0.0249,-9.8349,4.9918,5.4147,1.6486,1.1145,47.3274
0.33,-0.0249,-9.8349,4.9918,5.4049,1.6536,1.1162,47.2756
0.33,-0.0249,-9.8349,4.9917,5.3951,1.6586,1.1180,47.2238
0.33,-0.0249,-9.8349,4.9917,5.3852,1.6636,1.1197,47.1718
0.33,-0.0249,-9.8349,4.9917,5.3754,1.6686,1.1214,47.1197
0.34,-0.0249,-9.8349,4.9917,5.3656,1.6736,1.1231,47.0675
0.34,-0.0249,-9.8349,4.9916,5.3557,1.6786,1.1248,47.0152
0.34,-0.0249,-9.8349,4.9916,5.3459,1.6836,1.1265,46.9629
0.34,-0.0249,-9.8349,4.9916,5.3361,1.6886,1.1282,46.9104
0.34,-0.0249,-9.8349,4.9916,5.3262,1.6936,1.1299,46.8578
